wavelength,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190
550.0,0.0167,0.0893,0.7771,0.1995,0.5901,0.4267,0.2987,0.195,0.1129,0.0656,0.0305,0.188,0.1422,0.2527,0.1152,0.0586,0.3815,0.2358,0.0419,0.036,0.3131,0.107,0.0245,0.0131,0.1558,0.044,0.0378,0.0495,0.0489,0.0171,0.0301,0.2554,0.0896,0.0133,0.0114,0.0918,0.0129,0.0788,0.0181,0.0465,0.2054,0.139,0.4214,0.0592,0.1568,0.1298,0.0468,0.2683,0.0408,0.1635,0.1677,0.1625,0.193,0.5465,0.371,0.1379,0.452,0.0838,0.4397,0.281,0.3857,0.544,0.7492,0.424,0.7406,0.289,0.8208,0.5924,0.783,0.1186,0.4544,0.7896,0.3186,0.3637,0.662,0.2443,0.8238,0.7635,0.1374,0.0614,0.2469,0.531,0.1253,0.1602,0.3358,0.1011,0.1182,0.1437,0.1067,0.1564,0.147,0.2521,0.3553,0.6693,0.5214,0.3771,0.244,0.334,0.4881,0.2249,0.0988,0.1942,0.2523,0.14,0.0625,0.35,0.3748,0.0542,0.2348,0.2113,0.1623,0.0692,0.3229,0.6813,0.101,0.4762,0.6093,0.0604,0.3568,0.2409,0.482,0.4782,0.2386,0.2976,0.6073,0.1607,0.1837,0.5995,0.339,0.3706,0.1753,0.426,0.1011,0.0754,0.5472,0.1899,0.1906,0.0415,0.1837,0.5776,0.1616,0.114,0.0839,0.1095,0.286,0.1221,0.3762,0.0427,0.0352,0.1792,0.3777,0.046,0.107,0.1818,0.064,0.2679,0.033,0.2011,0.5496,0.1112,0.2657,0.1359,0.1564,0.0465,0.41,0.012,0.0493,0.052,0.0689,0.1488,0.1382,0.0362,0.1402,0.1996,0.26,0.5193,0.104,0.1571,0.1095,0.4479,0.0241,0.1435,0.296,0.1635,0.3023,0.3212,0.0244,0.4202,0.0148,0.1519
555.0,0.016543747,0.089454049,0.775860114,0.1995,0.589294177,0.426983879,0.299315241,0.195307174,0.113005514,0.065695622,0.030550537,0.18592321,0.138998782,0.253323493,0.116890395,0.05987832,0.386424591,0.242522104,0.042793898,0.039108407,0.340616303,0.109391839,0.024575114,0.013437553,0.165550372,0.044162979,0.038362653,0.0509438,0.060706606,0.017150009,0.030958883,0.294163695,0.094815764,0.013631268,0.011556292,0.102712966,0.01406311,0.088584881,0.019506551,0.049543471,0.216543615,0.148685793,0.426425448,0.066590491,0.185951857,0.161431933,0.046959872,0.337386898,0.044950244,0.186142255,0.217803413,0.176242473,0.180234723,0.573066803,0.396281106,0.130612404,0.489232284,0.086611731,0.482820917,0.285489705,0.39075239,0.553103082,0.761045838,0.448310405,0.751459057,0.296973364,0.845515046,0.600851468,0.790979892,0.116890676,0.471334928,0.796627165,0.318975867,0.3653983,0.663541772,0.24360491,0.817055901,0.746637464,0.142703616,0.060728679,0.24464507,0.52505669,0.125884506,0.159583709,0.333025306,0.099145922,0.115960832,0.142817663,0.10535726,0.154603755,0.13654275,0.2359443,0.322853029,0.636786365,0.478067566,0.357385246,0.233766382,0.313229098,0.470989753,0.219620176,0.087619811,0.181083141,0.237307524,0.134183724,0.05292969,0.33542188,0.355101839,0.051487691,0.225285679,0.208450311,0.137336941,0.069794973,0.311496347,0.655141187,0.092340917,0.446097178,0.595113151,0.051742762,0.308310085,0.218221361,0.459776672,0.483055996,0.209489271,0.270752508,0.581475704,0.150634167,0.162358582,0.576733107,0.327650514,0.341401404,0.153771821,0.402136399,0.079694635,0.068407983,0.53461688,0.183116936,0.171525933,0.037855717,0.168182056,0.559997393,0.144518923,0.10867775,0.075848465,0.106230967,0.27174899,0.108267178,0.363043033,0.041006456,0.031950058,0.173380906,0.359966187,0.04471275,0.100602091,0.175245406,0.061063126,0.258613296,0.026866789,0.197704679,0.543435154,0.113192419,0.267300817,0.135820481,0.154000795,0.045469997,0.408044588,0.011999794,0.047949059,0.052502489,0.065332167,0.151156617,0.132535937,0.037475628,0.138033009,0.210685187,0.265259355,0.523381186,0.105874515,0.164640208,0.10935486,0.437779019,0.024237616,0.144939306,0.29776333,0.178469229,0.312304014,0.327352013,0.026469427,0.431901773,0.015418874,0.15812608
560.0,0.0165,0.0897,0.775,0.1995,0.5885,0.4276,0.3,0.1958,0.1132,0.0658,0.0306,0.1851,0.1376,0.2531,0.1185,0.0624,0.3912,0.2477,0.0437,0.0448,0.3744,0.1109,0.0248,0.0141,0.1753,0.0445,0.039,0.0529,0.0795,0.0172,0.0335,0.3422,0.0992,0.0142,0.0119,0.1174,0.0166,0.0987,0.0215,0.0536,0.2319,0.1607,0.4477,0.0784,0.2166,0.1987,0.0473,0.4114,0.052,0.2179,0.2678,0.1907,0.1651,0.6098,0.421,0.1215,0.52,0.0893,0.5228,0.29,0.3965,0.561,0.7695,0.4691,0.761,0.307,0.8696,0.6074,0.7973,0.1147,0.4877,0.805,0.3193,0.3659,0.6645,0.2418,0.808,0.7264,0.1495,0.0589,0.2368,0.518,0.1259,0.158,0.3245,0.0938,0.1101,0.1382,0.1018,0.1492,0.1275,0.2178,0.2891,0.6017,0.4337,0.3364,0.2224,0.2909,0.4531,0.2148,0.0769,0.1661,0.2216,0.128,0.0453,0.32,0.3352,0.0489,0.2148,0.203,0.113,0.0708,0.3006,0.6303,0.0841,0.4165,0.5796,0.0449,0.2616,0.1978,0.437,0.4891,0.18,0.245,0.5568,0.14,0.1438,0.5542,0.316,0.3147,0.1349,0.3785,0.0611,0.0621,0.5218,0.1765,0.154,0.0349,0.1539,0.5428,0.1304,0.104,0.0694,0.1029,0.259,0.0959,0.3497,0.0395,0.0292,0.1717,0.3497,0.0437,0.0939,0.1699,0.06,0.2494,0.0216,0.1934,0.5371,0.1172,0.2705,0.1364,0.1516,0.045,0.4072,0.012,0.0476,0.053,0.0614,0.153,0.126,0.0393,0.1385,0.2301,0.271,0.5272,0.108,0.1786,0.1092,0.4306,0.0246,0.1474,0.3099,0.2025,0.3226,0.3396,0.0303,0.4509,0.0167,0.1699
565.0,0.016518748,0.090072895,0.774688044,0.1995,0.587842449,0.428282056,0.300551344,0.19635974,0.113398971,0.065809793,0.030593344,0.188284685,0.141600643,0.250516961,0.120070209,0.065649207,0.391870822,0.243700521,0.044638863,0.053748456,0.412094419,0.112378212,0.025262554,0.015256354,0.181553069,0.044801068,0.039712954,0.055682268,0.107996587,0.017281003,0.037524823,0.395912937,0.101296133,0.015025088,0.012525084,0.136208358,0.02065222,0.106167754,0.024119186,0.058100246,0.252331206,0.176810862,0.49150494,0.096360418,0.241417367,0.236314087,0.049332105,0.48019925,0.063304036,0.261496661,0.29114054,0.203141786,0.147956199,0.659087156,0.446150112,0.110570229,0.544380301,0.09131586,0.553919919,0.29499811,0.403658578,0.56925668,0.77781675,0.49229827,0.771555758,0.318788163,0.887046927,0.611007862,0.803611669,0.112568139,0.499739078,0.814523364,0.318832357,0.365681359,0.665144989,0.239207398,0.79658335,0.703389778,0.157808621,0.055724339,0.221730131,0.504867647,0.125209734,0.155303441,0.309014766,0.084303041,0.100235932,0.127567596,0.095823971,0.139279614,0.120110631,0.198898,0.256665149,0.565565064,0.390907518,0.315048988,0.210346656,0.268655981,0.434515779,0.210012564,0.067029955,0.150195528,0.20576357,0.121636173,0.039388611,0.303746837,0.314715025,0.046268988,0.203753527,0.196827387,0.091687906,0.071807989,0.289576055,0.607317853,0.076137827,0.388285157,0.562815338,0.03965101,0.220185706,0.179742662,0.413243445,0.493702038,0.152041873,0.221732417,0.534155103,0.129534892,0.128533255,0.532862771,0.303503217,0.291077518,0.119825272,0.356404402,0.046498818,0.056212812,0.508980229,0.169880459,0.138431196,0.032494057,0.141117128,0.52815133,0.119918573,0.099633415,0.064704263,0.09868699,0.248335913,0.085740827,0.339093583,0.038156448,0.026937474,0.172422428,0.348811918,0.042875151,0.087537858,0.167056079,0.059999181,0.242077226,0.018579767,0.191030685,0.533315827,0.122420164,0.274417291,0.145700886,0.151982587,0.045035125,0.405114681,0.012068929,0.048149952,0.052501139,0.057378382,0.152882047,0.117893837,0.040228034,0.146553831,0.259242967,0.275372057,0.534759153,0.110144133,0.198916923,0.11033264,0.431057938,0.025375283,0.151517727,0.338257127,0.237556156,0.335025663,0.358427382,0.036499406,0.478744846,0.018757337,0.187183548
570.0,0.0166,0.0904,0.7751,0.1995,0.5876,0.4288,0.301,0.1968,0.1135,0.0657,0.0305,0.1952,0.1503,0.2479,0.1228,0.0697,0.3912,0.2385,0.0456,0.0683,0.4523,0.1179,0.0261,0.0173,0.1962,0.0454,0.0406,0.0595,0.1473,0.0174,0.0477,0.454,0.1068,0.0164,0.0138,0.1616,0.0286,0.1178,0.0279,0.0659,0.2783,0.1983,0.5503,0.1213,0.2594,0.2694,0.055,0.5421,0.0781,0.3137,0.318,0.2135,0.1378,0.7125,0.471,0.104,0.564,0.0927,0.5774,0.3,0.4116,0.577,0.7834,0.5145,0.7811,0.33,0.8982,0.6124,0.809,0.1105,0.5072,0.8238,0.3183,0.3643,0.6651,0.236,0.7845,0.6801,0.1645,0.0522,0.2039,0.489,0.1235,0.1513,0.2908,0.0741,0.0893,0.1149,0.0891,0.128,0.1141,0.181,0.2273,0.5311,0.3522,0.2934,0.1976,0.2469,0.415,0.2034,0.0582,0.1335,0.19,0.115,0.0346,0.287,0.295,0.0438,0.1921,0.1899,0.0738,0.0724,0.2788,0.5844,0.0689,0.3609,0.5445,0.0354,0.1848,0.1626,0.3899,0.492,0.1266,0.2008,0.5113,0.1197,0.1161,0.5111,0.291,0.2685,0.1078,0.3365,0.0353,0.051,0.4958,0.1631,0.1246,0.0304,0.1298,0.5169,0.1124,0.096,0.0614,0.0946,0.24,0.0772,0.3309,0.037,0.0251,0.1738,0.3503,0.0422,0.084,0.1653,0.06,0.2384,0.0175,0.1905,0.5329,0.1274,0.279,0.1601,0.1551,0.0453,0.4024,0.0122,0.049,0.052,0.0551,0.1521,0.113,0.0406,0.1627,0.2984,0.279,0.549,0.112,0.2278,0.1159,0.4426,0.0269,0.1584,0.3774,0.2856,0.3554,0.3809,0.046,0.5166,0.0226,0.2114
575.0,0.016768728,0.090528786,0.77648279,0.1995,0.588048404,0.429036436,0.301416222,0.197001461,0.113448258,0.065489404,0.030295768,0.204423903,0.161892707,0.247809261,0.128004013,0.074546888,0.389244245,0.23713361,0.046565957,0.090686919,0.49334038,0.132516355,0.027418758,0.020437845,0.230879028,0.04628264,0.041638261,0.06405592,0.200386572,0.017516146,0.068131078,0.51493755,0.120525436,0.01840654,0.016012285,0.197404394,0.042294974,0.138633353,0.033244796,0.078720282,0.310920788,0.227024178,0.617587119,0.155901845,0.269752985,0.29209182,0.065112935,0.593154258,0.097534402,0.372969823,0.378199135,0.221422148,0.147097314,0.761172733,0.494631606,0.110604161,0.58052954,0.09360429,0.594644041,0.304543395,0.41970125,0.583375408,0.784476861,0.532493093,0.787679115,0.338296881,0.904660268,0.612565291,0.812620851,0.10864273,0.510757798,0.831533543,0.318479551,0.361200739,0.663891788,0.232281996,0.773565555,0.659044459,0.166628078,0.049304799,0.186884754,0.474244611,0.120526262,0.145852179,0.273225403,0.066818048,0.080240813,0.103221784,0.083215532,0.118217711,0.109252197,0.165768845,0.202900821,0.500929074,0.320296435,0.271491741,0.184115239,0.226021241,0.394321984,0.192604426,0.050780583,0.11603729,0.17452039,0.107990964,0.030169268,0.270067906,0.277262732,0.041624717,0.179773587,0.182404543,0.060457784,0.070354636,0.268256653,0.559744198,0.062798684,0.333817661,0.524380805,0.031375561,0.157206538,0.144611747,0.368408432,0.479166784,0.10516044,0.182711182,0.486011616,0.111326439,0.106386314,0.487329531,0.279312283,0.244765554,0.098558297,0.319612843,0.027588619,0.046716904,0.481782961,0.155759285,0.112590251,0.028281458,0.119999636,0.510054323,0.1076565,0.093537252,0.05928147,0.091699419,0.234552106,0.070119955,0.325418748,0.036043303,0.023631318,0.175071006,0.354581512,0.041606774,0.084066163,0.163551796,0.059374654,0.239311736,0.019298748,0.19547666,0.538007934,0.130316269,0.283845246,0.173132565,0.162906707,0.046294614,0.399499115,0.012312467,0.04959702,0.052000281,0.060209533,0.149911624,0.120540062,0.03945027,0.184070282,0.349608839,0.281450925,0.572675564,0.112856622,0.268257525,0.127379566,0.477328159,0.029226314,0.16901237,0.424821538,0.350533116,0.390988007,0.404712259,0.060527973,0.566356163,0.028470932,0.244092567
580.0,0.017,0.0906,0.7788,0.1995,0.5892,0.4293,0.3018,0.1972,0.1134,0.0653,0.0301,0.2159,0.1756,0.2501,0.1352,0.0796,0.3901,0.2394,0.0476,0.122,0.5313,0.1629,0.0294,0.0254,0.2835,0.0483,0.0432,0.0712,0.2642,0.018,0.1004,0.5744,0.1471,0.0217,0.0195,0.2388,0.0635,0.1717,0.0406,0.0997,0.3488,0.263,0.6834,0.1962,0.2751,0.307,0.0793,0.6356,0.1171,0.434,0.4381,0.228,0.1836,0.8017,0.515,0.1328,0.595,0.0943,0.6071,0.309,0.4279,0.589,0.7847,0.5471,0.7927,0.344,0.9084,0.6119,0.8158,0.1071,0.5125,0.8383,0.3193,0.3569,0.6613,0.228,0.7649,0.6418,0.1668,0.0469,0.1718,0.459,0.1165,0.1392,0.2579,0.0611,0.0726,0.0931,0.0782,0.1099,0.1056,0.153,0.1832,0.4762,0.2944,0.2494,0.17,0.2059,0.3728,0.1789,0.0446,0.0982,0.1593,0.101,0.0264,0.253,0.2618,0.0398,0.1669,0.1756,0.0506,0.0658,0.2589,0.534,0.0578,0.3075,0.5024,0.0279,0.136,0.127,0.3469,0.4556,0.0867,0.1662,0.4592,0.1039,0.0987,0.4622,0.267,0.2212,0.0915,0.3053,0.0224,0.0431,0.4678,0.1485,0.1018,0.0263,0.1117,0.5061,0.1047,0.092,0.058,0.0889,0.231,0.0639,0.3218,0.0353,0.0225,0.1757,0.3582,0.0411,0.0849,0.162,0.058,0.2424,0.0225,0.204,0.547,0.1314,0.2893,0.1807,0.1733,0.0481,0.3983,0.0125,0.05,0.052,0.0753,0.1483,0.142,0.0383,0.2068,0.4066,0.285,0.6005,0.114,0.3175,0.1449,0.5318,0.0334,0.1845,0.4717,0.428,0.4367,0.4264,0.0783,0.6268,0.0388,0.2849
585.0,0.017306238,0.09076167,0.78179869,0.1995,0.590910767,0.429847168,0.302121288,0.19759688,0.113482861,0.065232814,0.030027107,0.228924286,0.189762348,0.25715676,0.144308387,0.084222311,0.410773331,0.267626885,0.048788263,0.164870942,0.561715387,0.217404371,0.032182029,0.032638901,0.358028975,0.051737817,0.045446042,0.080798519,0.337920007,0.018823126,0.149829448,0.627210947,0.192410863,0.026681397,0.025105261,0.28187907,0.094963161,0.223403952,0.050296455,0.133515644,0.391557007,0.307692193,0.736572522,0.240851606,0.278134015,0.316934581,0.097637831,0.670885634,0.133925478,0.490878134,0.462066517,0.234220273,0.259762035,0.830822994,0.530177934,0.175750978,0.608353401,0.095005636,0.616094576,0.313727725,0.436159255,0.594564384,0.787776621,0.55944098,0.797698094,0.347805721,0.911036171,0.610717979,0.819878416,0.10607546,0.514254961,0.844798892,0.320675589,0.351683495,0.657225747,0.223047736,0.759318129,0.629710627,0.160068167,0.045223963,0.161285996,0.441241731,0.111631378,0.131588828,0.248238635,0.056907279,0.067061,0.086498523,0.07476635,0.104194092,0.102944254,0.142793299,0.168751837,0.458464589,0.274678696,0.227138216,0.155284268,0.186476649,0.350639621,0.162095191,0.0397624,0.08012084,0.144291669,0.094386211,0.02336236,0.235731267,0.249610127,0.038468712,0.153556048,0.171162901,0.043843658,0.059305718,0.251721764,0.507233594,0.054111098,0.282170748,0.478414519,0.025056116,0.120997973,0.110134156,0.32333418,0.422994138,0.070665607,0.150197821,0.430801039,0.097380085,0.092453513,0.435557875,0.252487853,0.198096312,0.08612408,0.293401756,0.018969715,0.039982132,0.454543326,0.141819059,0.091713192,0.02446248,0.104979991,0.50372146,0.102603064,0.09132322,0.057208375,0.085004111,0.228514102,0.057801488,0.319581634,0.034818932,0.021653947,0.174618649,0.358314234,0.040619169,0.087213522,0.160225658,0.056063416,0.247604219,0.026298351,0.212309551,0.557215116,0.128263964,0.295711395,0.179739647,0.185198821,0.05058088,0.403273618,0.012850016,0.050124294,0.051497745,0.10323839,0.148920752,0.180675059,0.038647722,0.225718342,0.463982213,0.290968683,0.626916279,0.116223101,0.374051324,0.16917466,0.599485204,0.039982409,0.206565914,0.508080836,0.516344968,0.489417313,0.441686261,0.099141616,0.697620866,0.055784639,0.334788258
590.0,0.0176,0.0909,0.7847,0.1995,0.5926,0.4303,0.3023,0.1979,0.1135,0.0652,0.03,0.2444,0.2055,0.269,0.1544,0.0882,0.4493,0.3166,0.05,0.2168,0.5839,0.2839,0.036,0.0432,0.4437,0.0583,0.049,0.0987,0.4161,0.0221,0.209,0.6706,0.2524,0.0342,0.0316,0.3212,0.1356,0.2878,0.0631,0.1772,0.4356,0.3578,0.7775,0.2836,0.28,0.3237,0.1193,0.6994,0.144,0.5427,0.4664,0.2398,0.3517,0.8511,0.542,0.2249,0.619,0.0956,0.6228,0.318,0.4444,0.6,0.7938,0.5703,0.8024,0.35,0.9125,0.6096,0.824,0.1054,0.5155,0.8507,0.3224,0.346,0.6518,0.2172,0.7554,0.6203,0.1479,0.0441,0.1537,0.422,0.1058,0.1234,0.2415,0.0538,0.063,0.082,0.0724,0.1002,0.1018,0.1344,0.1573,0.4444,0.2588,0.205,0.1404,0.167,0.3285,0.1447,0.0358,0.063,0.1296,0.088,0.021,0.219,0.239,0.0375,0.1399,0.1679,0.0391,0.0523,0.2465,0.4814,0.0513,0.2586,0.4533,0.0228,0.1098,0.095,0.2999,0.3844,0.0569,0.1344,0.4033,0.091,0.0872,0.41,0.238,0.1769,0.0819,0.2827,0.0168,0.0373,0.4427,0.1358,0.0821,0.0229,0.0996,0.5018,0.101,0.091,0.0567,0.0815,0.227,0.0521,0.3172,0.0345,0.0211,0.1718,0.3563,0.0403,0.0889,0.1592,0.054,0.253,0.0287,0.2202,0.5674,0.1218,0.3026,0.1774,0.1962,0.0536,0.4159,0.0133,0.0505,0.051,0.1348,0.1534,0.2235,0.0411,0.2396,0.5122,0.303,0.65,0.121,0.4353,0.1997,0.6681,0.0505,0.2344,0.5346,0.6051,0.545,0.4518,0.1198,0.7718,0.0804,0.3898
595.0,0.017806281,0.090887078,0.786754951,0.1995,0.593719659,0.430274862,0.302286098,0.197823463,0.113269971,0.065104856,0.029940687,0.262963158,0.223286466,0.284568507,0.164436824,0.091292201,0.49464119,0.368630631,0.051096866,0.277027925,0.597767779,0.352337582,0.040863543,0.057704913,0.531112307,0.068683841,0.054188567,0.12967176,0.493244108,0.028850001,0.272814352,0.70168179,0.326842027,0.045569758,0.03829439,0.350375446,0.186005709,0.362219496,0.079789167,0.230672072,0.477440248,0.410907619,0.80669971,0.317282605,0.281342727,0.328626207,0.143836495,0.7216213,0.145745519,0.587609341,0.472391237,0.244461413,0.436908734,0.865245621,0.552479914,0.265232089,0.625516395,0.095951226,0.628303083,0.321078121,0.452523499,0.605168963,0.801740197,0.580264932,0.806398814,0.350848145,0.912492762,0.608963409,0.827113957,0.104953576,0.515468201,0.855601582,0.324306657,0.340188765,0.645112329,0.210264757,0.75172243,0.611076392,0.134848629,0.04366304,0.149027848,0.402424753,0.09889442,0.114975331,0.236662547,0.051468788,0.060363351,0.079379173,0.071213619,0.097871866,0.101806971,0.127192566,0.146698458,0.43087341,0.244555556,0.18300825,0.125576673,0.146279026,0.306858113,0.128762921,0.032331779,0.04783619,0.11510599,0.081625832,0.019299969,0.203384531,0.228459426,0.036738081,0.125902469,0.165330104,0.035187387,0.046353841,0.243216447,0.458133713,0.049058377,0.237382918,0.427761396,0.021118676,0.099889392,0.082626283,0.278389387,0.342309412,0.045032295,0.117335122,0.378703198,0.08339588,0.08217755,0.387765025,0.225603861,0.158901618,0.078074206,0.271812914,0.015181996,0.034950996,0.433197575,0.13078214,0.072022839,0.021656483,0.095469202,0.499096086,0.099106849,0.090404545,0.056095352,0.079995977,0.22620724,0.046625012,0.312744511,0.034225382,0.02088883,0.167198646,0.351056144,0.04021145,0.088239345,0.159517292,0.052061314,0.256906655,0.028055884,0.226428063,0.576204763,0.113267332,0.30935153,0.173923753,0.203855979,0.057031097,0.436253677,0.013781306,0.05160184,0.051943816,0.161128559,0.164678327,0.257217923,0.04749815,0.247387219,0.540401768,0.325438514,0.668209549,0.130182357,0.497955018,0.235933715,0.722937407,0.066934513,0.268175225,0.549809903,0.682537706,0.598943071,0.456719433,0.136983591,0.841382231,0.114422093,0.446320286
600.0,0.0179,0.0908,0.788,0.1995,0.5943,0.43,0.3022,0.1976,0.113,0.065,0.0299,0.2864,0.2448,0.305,0.1753,0.0942,0.5401,0.4137,0.0522,0.3421,0.6056,0.417,0.0476,0.0779,0.614,0.0863,0.0621,0.1774,0.566,0.0412,0.3381,0.7224,0.4076,0.0598,0.0444,0.3708,0.2436,0.4392,0.1007,0.2872,0.5143,0.4639,0.8268,0.3429,0.2819,0.3316,0.1696,0.7398,0.1459,0.6245,0.4794,0.2484,0.5075,0.8746,0.562,0.2957,0.63,0.0962,0.6327,0.324,0.4605,0.61,0.8069,0.589,0.8097,0.351,0.9114,0.6083,0.8294,0.1048,0.5147,0.8598,0.3266,0.335,0.6369,0.2026,0.7485,0.602,0.1225,0.0432,0.1446,0.3839,0.0918,0.1072,0.2315,0.0495,0.0581,0.0769,0.07,0.0957,0.102,0.1207,0.1372,0.4182,0.2318,0.1625,0.1119,0.1269,0.2874,0.1155,0.0292,0.0352,0.1019,0.076,0.0182,0.19,0.2184,0.0364,0.1126,0.1627,0.0321,0.0416,0.242,0.439,0.0472,0.2194,0.4046,0.02,0.0916,0.0732,0.26,0.301,0.0353,0.1022,0.3588,0.0765,0.0779,0.3702,0.215,0.1448,0.0749,0.2618,0.014,0.0329,0.4252,0.1264,0.0633,0.021,0.0922,0.4959,0.0974,0.09,0.0556,0.0789,0.226,0.042,0.3075,0.0341,0.0208,0.1621,0.3443,0.0402,0.0869,0.1603,0.051,0.2587,0.0264,0.2316,0.5813,0.1047,0.3168,0.1717,0.2073,0.0607,0.4608,0.0144,0.055,0.055,0.1834,0.1826,0.2844,0.0608,0.2511,0.5503,0.357,0.6815,0.143,0.5644,0.2789,0.7634,0.0885,0.306,0.5603,0.7468,0.6482,0.4587,0.1505,0.8989,0.1577,0.5022
605.0,0.017787546,0.090714989,0.78861616,0.1995,0.594471454,0.429740776,0.302134294,0.197484167,0.112899886,0.064935281,0.02993132,0.31742048,0.272836666,0.331603584,0.187845465,0.097611898,0.575723396,0.435562083,0.053413922,0.408822455,0.609858166,0.469785061,0.05697948,0.105540903,0.683705673,0.114951229,0.073978653,0.250888054,0.629621464,0.062394613,0.400276757,0.735230735,0.486437091,0.077474926,0.048719225,0.384053534,0.307076266,0.510294032,0.126765347,0.339658548,0.542509955,0.513018936,0.840356796,0.358759012,0.281369233,0.332440877,0.194865771,0.756188924,0.144382972,0.651962094,0.482891238,0.25185699,0.551360649,0.88025532,0.570629447,0.313219333,0.634518852,0.096489737,0.63598865,0.327812173,0.468281818,0.614494694,0.804772991,0.59618564,0.812374976,0.351054356,0.909841375,0.607078531,0.831304133,0.105353537,0.513897663,0.863512946,0.329468359,0.331342291,0.627098826,0.194602086,0.745984048,0.592940969,0.114538697,0.041814023,0.137094684,0.367661113,0.085352424,0.100925859,0.222702113,0.04729536,0.054890851,0.072232222,0.067221939,0.091727029,0.10252723,0.114083794,0.128209288,0.406125576,0.219413911,0.144680051,0.10043268,0.111203168,0.271898816,0.107514238,0.025968855,0.026087642,0.091055256,0.071893673,0.017687539,0.180196833,0.208757667,0.036399132,0.100905702,0.158829989,0.029369813,0.038989686,0.242276298,0.426380257,0.045433956,0.205901029,0.386605109,0.019487611,0.084228414,0.067771861,0.246394875,0.264173538,0.027841848,0.092269403,0.346646314,0.07184132,0.074727768,0.359916711,0.206127781,0.136415964,0.072384081,0.253467392,0.012719133,0.031018492,0.41784902,0.122223743,0.057817282,0.020912008,0.089357779,0.49212895,0.095991817,0.089950768,0.055304258,0.076906329,0.225970671,0.038557003,0.302185292,0.03416836,0.020588545,0.157771044,0.337791675,0.040231798,0.085140264,0.161635165,0.0519363,0.257429093,0.023050236,0.236376874,0.581221255,0.09806116,0.325567453,0.175546387,0.20609755,0.064389303,0.485997186,0.015243774,0.061209762,0.060331444,0.19898133,0.20807244,0.302787346,0.083310354,0.252857773,0.545298925,0.398153656,0.690083114,0.159376194,0.637337912,0.330330978,0.78918946,0.116519306,0.346178258,0.572494266,0.794747031,0.688917714,0.459806704,0.158495337,0.9367653,0.212145001,0.554648592
